trade_id,trade_date,settlement_date,buyer_id,seller_id,instrument_id,quantity,price
T000323,2025-01-03,2025-01-04,PARTY002,PARTY006,STOCK_D,500,81.75
T000324,2025-01-10,2025-01-11,PARTY007,PARTY008,STOCK_E,10,115.5
T000325,2025-01-07,2025-01-08,PARTY002,PARTY009,STOCK_D,500,80.14
T000326,2025-01-04,2025-01-05,PARTY009,PARTY003,STOCK_B,100,25.01
T000327,2025-01-02,2025-01-03,PARTY002,PARTY010,STOCK_B,50,24.16
T000328,2025-01-07,2025-01-08,PARTY004,PARTY007,STOCK_E,50,124.15
T000329,2025-01-06,2025-01-07,PARTY004,PARTY010,STOCK_C,25,55.69
T000330,2025-01-11,2025-01-12,PARTY009,PARTY002,STOCK_E,500,116.02
T000331,2025-01-11,2025-01-12,PARTY003,PARTY004,STOCK_E,500,124.82
T000332,2025-01-07,2025-01-08,PARTY010,PARTY001,STOCK_A,10,9.55
T000333,2025-01-11,2025-01-12,PARTY005,PARTY004,STOCK_E,100,121.42
T000334,2025-01-02,2025-01-03,PARTY008,PARTY010,STOCK_C,500,57.51
T000335,2025-01-09,2025-01-10,PARTY004,PARTY008,STOCK_C,100,52.65
T000336,2025-01-02,2025-01-03,PARTY003,PARTY009,STOCK_D,100,79.72
T000337,2025-01-07,2025-01-08,PARTY010,PARTY003,STOCK_C,1000,56.2
T000338,2025-01-07,2025-01-08,PARTY007,PARTY003,STOCK_C,250,55.34
T000339,2025-01-07,2025-01-08,PARTY004,PARTY009,STOCK_A,50,9.95
T000340,2025-01-04,2025-01-05,PARTY002,PARTY001,STOCK_C,100,57.0
T000341,2025-01-08,2025-01-09,PARTY004,PARTY003,STOCK_C,250,56.22
T000342,2025-01-05,2025-01-06,PARTY003,PARTY009,STOCK_E,100,119.99
T000343,2025-01-06,2025-01-07,PARTY008,PARTY001,STOCK_A,100,10.01
T000344,2025-01-05,2025-01-06,PARTY004,PARTY007,STOCK_A,10,9.78
T000345,2025-01-11,2025-01-12,PARTY008,PARTY005,STOCK_E,10,124.17
T000346,2025-01-08,2025-01-09,PARTY003,PARTY006,STOCK_C,1000,54.47
T000347,2025-01-02,2025-01-03,PARTY007,PARTY001,STOCK_E,250,116.34
T000348,2025-01-10,2025-01-11,PARTY005,PARTY002,STOCK_D,250,79.6
T000349,2025-01-10,2025-01-11,PARTY005,PARTY002,STOCK_B,10,24.73
T000350,2025-01-07,2025-01-08,PARTY009,PARTY006,STOCK_B,25,25.26
T000351,2025-01-08,2025-01-09,PARTY009,PARTY001,STOCK_A,10,9.64
T000352,2025-01-07,2025-01-08,PARTY008,PARTY010,STOCK_D,25,80.85
T000353,2025-01-10,2025-01-11,PARTY003,PARTY007,STOCK_E,50,115.95
T000354,2025-01-11,2025-01-12,PARTY005,PARTY007,STOCK_E,1000,120.12
T000355,2025-01-09,2025-01-10,PARTY010,PARTY005,STOCK_D,1000,76.13
T000356,2025-01-07,2025-01-08,PARTY002,PARTY008,STOCK_E,50,123.56
T000357,2025-01-02,2025-01-03,PARTY010,PARTY008,STOCK_C,500,56.56
T000358,2025-01-11,2025-01-12,PARTY010,PARTY004,STOCK_A,250,9.98
T000359,2025-01-10,2025-01-11,PARTY010,PARTY007,STOCK_B,1000,25.45
T000360,2025-01-02,2025-01-03,PARTY010,PARTY002,STOCK_B,10,24.85
T000361,2025-01-08,2025-01-09,PARTY003,PARTY008,STOCK_B,100,25.0
T000362,2025-01-11,2025-01-12,PARTY008,PARTY001,STOCK_B,250,24.27
T000363,2025-01-07,2025-01-08,PARTY008,PARTY010,STOCK_D,50,83.65
T000364,2025-01-09,2025-01-10,PARTY009,PARTY006,STOCK_E,50,122.11
T000365,2025-01-06,2025-01-07,PARTY010,PARTY008,STOCK_B,25,24.45
T000366,2025-01-06,2025-01-07,PARTY004,PARTY006,STOCK_C,500,53.39
T000367,2025-01-09,2025-01-10,PARTY006,PARTY009,STOCK_C,250,57.39
T000368,2025-01-06,2025-01-07,PARTY005,PARTY002,STOCK_E,500,120.52
T000369,2025-01-08,2025-01-09,PARTY006,PARTY003,STOCK_C,10,53.83
T000370,2025-01-03,2025-01-04,PARTY006,PARTY009,STOCK_C,500,54.88
T000371,2025-01-05,2025-01-06,PARTY009,PARTY005,STOCK_E,500,117.26
T000372,2025-01-03,2025-01-04,PARTY010,PARTY004,STOCK_B,10,25.42
T000373,2025-01-10,2025-01-11,PARTY004,PARTY005,STOCK_A,10,9.91
T000374,2025-01-09,2025-01-10,PARTY002,PARTY004,STOCK_A,250,10.48
T000375,2025-01-04,2025-01-05,PARTY007,PARTY009,STOCK_D,500,77.6
T000376,2025-01-06,2025-01-07,PARTY006,PARTY005,STOCK_A,1000,9.59
T000377,2025-01-11,2025-01-12,PARTY004,PARTY010,STOCK_A,25,9.92
T000378,2025-01-04,2025-01-05,PARTY001,PARTY008,STOCK_D,25,83.49
T000379,2025-01-06,2025-01-07,PARTY001,PARTY002,STOCK_C,250,55.57
T000380,2025-01-07,2025-01-08,PARTY005,PARTY009,STOCK_E,250,119.93
T000381,2025-01-04,2025-01-05,PARTY009,PARTY008,STOCK_C,25,56.7
T000382,2025-01-07,2025-01-08,PARTY003,PARTY009,STOCK_C,500,53.27
T000383,2025-01-07,2025-01-08,PARTY005,PARTY004,STOCK_B,250,25.89
T000384,2025-01-08,2025-01-09,PARTY007,PARTY010,STOCK_C,10,54.45
T000385,2025-01-03,2025-01-04,PARTY003,PARTY004,STOCK_D,50,83.49
T000386,2025-01-02,2025-01-03,PARTY005,PARTY008,STOCK_B,100,25.63
T000387,2025-01-07,2025-01-08,PARTY005,PARTY001,STOCK_C,500,54.23
T000388,2025-01-05,2025-01-06,PARTY001,PARTY003,STOCK_D,50,77.28
T000389,2025-01-10,2025-01-11,PARTY005,PARTY002,STOCK_C,50,55.63
T000390,2025-01-05,2025-01-06,PARTY003,PARTY009,STOCK_B,100,25.62
T000391,2025-01-11,2025-01-12,PARTY006,PARTY008,STOCK_E,100,123.09
T000392,2025-01-05,2025-01-06,PARTY004,PARTY002,STOCK_E,100,120.34
T000393,2025-01-07,2025-01-08,PARTY002,PARTY003,STOCK_A,1000,10.05
T000394,2025-01-10,2025-01-11,PARTY004,PARTY010,STOCK_B,25,24.57
T000395,2025-01-10,2025-01-11,PARTY008,PARTY002,STOCK_B,500,25.21
T000396,2025-01-03,2025-01-04,PARTY009,PARTY008,STOCK_A,100,9.63
T000397,2025-01-08,2025-01-09,PARTY008,PARTY001,STOCK_E,100,122.07
T000398,2025-01-06,2025-01-07,PARTY001,PARTY008,STOCK_C,1000,52.27
T000399,2025-01-05,2025-01-06,PARTY010,PARTY002,STOCK_A,100,9.84
T000400,2025-01-03,2025-01-04,PARTY009,PARTY001,STOCK_A,100,9.53
T000401,2025-01-08,2025-01-09,PARTY003,PARTY004,STOCK_D,50,83.94
T000402,2025-01-08,2025-01-09,PARTY008,PARTY007,STOCK_D,10,81.46
T000403,2025-01-10,2025-01-11,PARTY003,PARTY007,STOCK_A,25,10.49
T000404,2025-01-08,2025-01-09,PARTY009,PARTY003,STOCK_B,1000,23.76
T000405,2025-01-02,2025-01-03,PARTY005,PARTY009,STOCK_E,100,120.38
T000406,2025-01-05,2025-01-06,PARTY004,PARTY009,STOCK_C,25,53.77
T000407,2025-01-03,2025-01-04,PARTY001,PARTY008,STOCK_E,1000,125.23
T000408,2025-01-02,2025-01-03,PARTY004,PARTY005,STOCK_A,10,10.09
T000409,2025-01-09,2025-01-10,PARTY010,PARTY001,STOCK_B,500,23.86
T000410,2025-01-09,2025-01-10,PARTY004,PARTY010,STOCK_B,1000,25.91
T000411,2025-01-02,2025-01-03,PARTY003,PARTY010,STOCK_C,25,56.74
T000412,2025-01-11,2025-01-12,PARTY006,PARTY007,STOCK_B,50,25.94
T000413,2025-01-10,2025-01-11,PARTY004,PARTY008,STOCK_C,50,52.59
T000414,2025-01-11,2025-01-12,PARTY003,PARTY008,STOCK_E,100,114.56
T000415,2025-01-07,2025-01-08,PARTY007,PARTY010,STOCK_C,500,54.54
T000416,2025-01-04,2025-01-05,PARTY005,PARTY008,STOCK_B,1000,25.09
T000417,2025-01-05,2025-01-06,PARTY004,PARTY006,STOCK_B,1000,24.91
T000418,2025-01-02,2025-01-03,PARTY009,PARTY007,STOCK_D,250,80.24
T000419,2025-01-08,2025-01-09,PARTY004,PARTY006,STOCK_B,50,25.37
T000420,2025-01-09,2025-01-10,PARTY006,PARTY002,STOCK_E,500,123.95
T000421,2025-01-02,2025-01-03,PARTY005,PARTY008,STOCK_E,250,114.47
T000422,2025-01-03,2025-01-04,PARTY004,PARTY010,STOCK_B,100,24.27
T000423,2025-01-07,2025-01-08,PARTY005,PARTY001,STOCK_B,25,26.16
T000424,2025-01-03,2025-01-04,PARTY008,PARTY004,STOCK_E,500,116.45
T000425,2025-01-05,2025-01-06,PARTY009,PARTY006,STOCK_C,100,54.81
T000426,2025-01-07,2025-01-08,PARTY005,PARTY006,STOCK_C,250,57.11
T000427,2025-01-09,2025-01-10,PARTY002,PARTY009,STOCK_C,25,54.29
T000428,2025-01-08,2025-01-09,PARTY001,PARTY005,STOCK_B,10,24.4
T000429,2025-01-11,2025-01-12,PARTY010,PARTY007,STOCK_C,25,53.33
T000430,2025-01-05,2025-01-06,PARTY007,PARTY004,STOCK_D,250,81.24
T000431,2025-01-07,2025-01-08,PARTY005,PARTY009,STOCK_D,100,77.35
T000432,2025-01-07,2025-01-08,PARTY003,PARTY004,STOCK_E,100,116.21
T000433,2025-01-10,2025-01-11,PARTY001,PARTY010,STOCK_A,1000,10.35
T000434,2025-01-02,2025-01-03,PARTY001,PARTY008,STOCK_B,1000,25.33
T000435,2025-01-03,2025-01-04,PARTY003,PARTY001,STOCK_B,250,24.89
T000436,2025-01-02,2025-01-03,PARTY010,PARTY008,STOCK_D,10,76.05
T000437,2025-01-10,2025-01-11,PARTY007,PARTY001,STOCK_A,250,10.22
T000438,2025-01-10,2025-01-11,PARTY005,PARTY001,STOCK_E,1000,122.37
T000439,2025-01-08,2025-01-09,PARTY003,PARTY002,STOCK_A,250,9.65
T000440,2025-01-05,2025-01-06,PARTY010,PARTY009,STOCK_C,1000,54.2
T000441,2025-01-08,2025-01-09,PARTY002,PARTY007,STOCK_D,100,80.52
T000442,2025-01-05,2025-01-06,PARTY005,PARTY002,STOCK_A,10,9.91
T000443,2025-01-08,2025-01-09,PARTY009,PARTY008,STOCK_A,500,9.51
T000444,2025-01-04,2025-01-05,PARTY002,PARTY009,STOCK_D,500,82.28
T000445,2025-01-11,2025-01-12,PARTY002,PARTY010,STOCK_A,25,9.71
T000446,2025-01-11,2025-01-12,PARTY008,PARTY005,STOCK_A,10,10.18
T000447,2025-01-06,2025-01-07,PARTY009,PARTY001,STOCK_B,1000,24.54
T000448,2025-01-05,2025-01-06,PARTY010,PARTY003,STOCK_D,10,78.39
T000449,2025-01-11,2025-01-12,PARTY004,PARTY008,STOCK_E,50,118.61
T000450,2025-01-04,2025-01-05,PARTY002,PARTY010,STOCK_C,10,52.79
T000451,2025-01-05,2025-01-06,PARTY002,PARTY007,STOCK_E,1000,121.37
T000452,2025-01-11,2025-01-12,PARTY007,PARTY006,STOCK_A,500,9.77
T000453,2025-01-09,2025-01-10,PARTY008,PARTY004,STOCK_C,250,57.43
T000454,2025-01-08,2025-01-09,PARTY003,PARTY008,STOCK_A,1000,10.12
T000455,2025-01-05,2025-01-06,PARTY002,PARTY003,STOCK_C,25,54.34
T000456,2025-01-04,2025-01-05,PARTY007,PARTY006,STOCK_C,10,52.75
T000457,2025-01-06,2025-01-07,PARTY008,PARTY006,STOCK_C,10,52.98
T000458,2025-01-04,2025-01-05,PARTY007,PARTY009,STOCK_E,250,120.15
T000459,2025-01-03,2025-01-04,PARTY001,PARTY003,STOCK_C,250,52.76
T000460,2025-01-11,2025-01-12,PARTY006,PARTY008,STOCK_A,50,9.91
T000461,2025-01-03,2025-01-04,PARTY009,PARTY004,STOCK_E,250,116.03
T000462,2025-01-08,2025-01-09,PARTY003,PARTY004,STOCK_C,50,53.73
T000463,2025-01-04,2025-01-05,PARTY002,PARTY004,STOCK_D,50,79.37
T000464,2025-01-09,2025-01-10,PARTY002,PARTY007,STOCK_C,25,56.21
T000465,2025-01-09,2025-01-10,PARTY010,PARTY004,STOCK_D,10,77.08
T000466,2025-01-02,2025-01-03,PARTY007,PARTY006,STOCK_E,100,123.65
T000467,2025-01-07,2025-01-08,PARTY008,PARTY006,STOCK_D,1000,82.59
T000468,2025-01-11,2025-01-12,PARTY003,PARTY006,STOCK_C,250,57.46
T000469,2025-01-05,2025-01-06,PARTY008,PARTY006,STOCK_B,100,26.17
T000470,2025-01-06,2025-01-07,PARTY008,PARTY004,STOCK_C,100,53.79
T000471,2025-01-08,2025-01-09,PARTY006,PARTY002,STOCK_E,25,121.11
T000472,2025-01-10,2025-01-11,PARTY003,PARTY010,STOCK_A,500,9.96
T000473,2025-01-05,2025-01-06,PARTY008,PARTY005,STOCK_A,1000,10.35
T000474,2025-01-08,2025-01-09,PARTY008,PARTY003,STOCK_C,25,53.64
T000475,2025-01-04,2025-01-05,PARTY007,PARTY008,STOCK_A,100,10.49
T000476,2025-01-09,2025-01-10,PARTY010,PARTY007,STOCK_E,250,125.08
T000477,2025-01-08,2025-01-09,PARTY009,PARTY001,STOCK_C,500,57.18
T000478,2025-01-10,2025-01-11,PARTY010,PARTY002,STOCK_A,1000,9.75
T000479,2025-01-07,2025-01-08,PARTY003,PARTY001,STOCK_E,500,122.13
T000480,2025-01-08,2025-01-09,PARTY006,PARTY008,STOCK_A,10,9.6
T000481,2025-01-05,2025-01-06,PARTY009,PARTY010,STOCK_E,250,122.25
T000482,2025-01-05,2025-01-06,PARTY008,PARTY006,STOCK_D,100,82.18
T000483,2025-01-11,2025-01-12,PARTY009,PARTY003,STOCK_C,10,54.91
T000484,2025-01-06,2025-01-07,PARTY007,PARTY002,STOCK_A,1000,10.44
T000485,2025-01-04,2025-01-05,PARTY006,PARTY005,STOCK_C,100,56.56
T000486,2025-01-10,2025-01-11,PARTY008,PARTY006,STOCK_D,10,79.51
T000487,2025-01-09,2025-01-10,PARTY006,PARTY002,STOCK_C,10,56.71
T000488,2025-01-03,2025-01-04,PARTY001,PARTY007,STOCK_A,500,10.3
T000489,2025-01-05,2025-01-06,PARTY009,PARTY003,STOCK_E,25,117.97
T000490,2025-01-08,2025-01-09,PARTY008,PARTY004,STOCK_D,500,77.48
T000491,2025-01-08,2025-01-09,PARTY007,PARTY001,STOCK_E,25,119.39
T000492,2025-01-08,2025-01-09,PARTY007,PARTY001,STOCK_B,25,24.45
T000493,2025-01-03,2025-01-04,PARTY010,PARTY002,STOCK_E,25,118.39
T000494,2025-01-05,2025-01-06,PARTY008,PARTY002,STOCK_C,500,56.99
T000495,2025-01-10,2025-01-11,PARTY006,PARTY008,STOCK_E,100,121.04
T000496,2025-01-07,2025-01-08,PARTY006,PARTY009,STOCK_E,25,123.76
T000497,2025-01-06,2025-01-07,PARTY010,PARTY002,STOCK_B,50,24.04
T000498,2025-01-06,2025-01-07,PARTY002,PARTY004,STOCK_C,500,53.03
T000499,2025-01-08,2025-01-09,PARTY007,PARTY003,STOCK_E,100,119.08
T000500,2025-01-09,2025-01-10,PARTY009,PARTY003,STOCK_E,25,119.88
T000501,2025-01-04,2025-01-05,PARTY003,PARTY007,STOCK_D,250,76.43
T000502,2025-01-07,2025-01-08,PARTY001,PARTY009,STOCK_B,25,25.79
T000503,2025-01-10,2025-01-11,PARTY009,PARTY008,STOCK_D,500,79.93
T000504,2025-01-09,2025-01-10,PARTY008,PARTY003,STOCK_A,250,9.53
T000505,2025-01-05,2025-01-06,PARTY005,PARTY001,STOCK_C,25,55.21
T000506,2025-01-04,2025-01-05,PARTY008,PARTY009,STOCK_E,250,115.36
T000507,2025-01-03,2025-01-04,PARTY005,PARTY010,STOCK_C,250,56.77
T000508,2025-01-02,2025-01-03,PARTY008,PARTY010,STOCK_B,100,24.01
T000509,2025-01-05,2025-01-06,PARTY005,PARTY001,STOCK_D,50,78.79
T000510,2025-01-03,2025-01-04,PARTY008,PARTY002,STOCK_B,25,25.78
T000511,2025-01-11,2025-01-12,PARTY006,PARTY008,STOCK_B,250,24.1
T000512,2025-01-05,2025-01-06,PARTY004,PARTY001,STOCK_E,50,120.39
T000513,2025-01-11,2025-01-12,PARTY009,PARTY003,STOCK_C,500,53.86
T000514,2025-01-11,2025-01-12,PARTY005,PARTY010,STOCK_A,25,10.46
T000515,2025-01-08,2025-01-09,PARTY001,PARTY006,STOCK_B,500,25.92
T000516,2025-01-05,2025-01-06,PARTY003,PARTY007,STOCK_B,1000,25.86
T000517,2025-01-08,2025-01-09,PARTY008,PARTY003,STOCK_E,500,117.22
T000518,2025-01-08,2025-01-09,PARTY007,PARTY009,STOCK_A,500,10.29
T000519,2025-01-03,2025-01-04,PARTY007,PARTY010,STOCK_C,500,57.4
T000520,2025-01-07,2025-01-08,PARTY008,PARTY009,STOCK_C,250,52.26
T000521,2025-01-03,2025-01-04,PARTY008,PARTY006,STOCK_A,1000,10.03
T000522,2025-01-05,2025-01-06,PARTY007,PARTY004,STOCK_D,50,78.58
T000523,2025-01-06,2025-01-07,PARTY006,PARTY010,STOCK_E,25,120.79
T000524,2025-01-09,2025-01-10,PARTY006,PARTY001,STOCK_A,10,10.13
T000525,2025-01-09,2025-01-10,PARTY001,PARTY003,STOCK_B,100,24.89
T000526,2025-01-08,2025-01-09,PARTY004,PARTY003,STOCK_C,25,57.06
T000527,2025-01-06,2025-01-07,PARTY002,PARTY007,STOCK_C,10,54.3
T000528,2025-01-04,2025-01-05,PARTY001,PARTY008,STOCK_C,500,56.1
T000529,2025-01-05,2025-01-06,PARTY007,PARTY002,STOCK_A,10,9.71
T000530,2025-01-03,2025-01-04,PARTY003,PARTY005,STOCK_E,500,119.34
T000531,2025-01-02,2025-01-03,PARTY006,PARTY002,STOCK_D,500,77.06
T000532,2025-01-03,2025-01-04,PARTY004,PARTY008,STOCK_A,500,10.31
T000533,2025-01-03,2025-01-04,PARTY006,PARTY007,STOCK_C,25,54.35
T000534,2025-01-04,2025-01-05,PARTY003,PARTY002,STOCK_E,250,114.1
T000535,2025-01-04,2025-01-05,PARTY008,PARTY006,STOCK_B,500,25.62
T000536,2025-01-08,2025-01-09,PARTY010,PARTY008,STOCK_B,10,25.99
T000537,2025-01-04,2025-01-05,PARTY002,PARTY008,STOCK_C,100,53.98
T000538,2025-01-04,2025-01-05,PARTY004,PARTY006,STOCK_A,25,10.05
T000539,2025-01-11,2025-01-12,PARTY010,PARTY005,STOCK_A,1000,10.35
T000540,2025-01-06,2025-01-07,PARTY004,PARTY010,STOCK_E,250,116.26
T000541,2025-01-08,2025-01-09,PARTY005,PARTY001,STOCK_B,100,24.71
T000542,2025-01-05,2025-01-06,PARTY008,PARTY002,STOCK_E,10,125.84
T000543,2025-01-07,2025-01-08,PARTY003,PARTY008,STOCK_E,100,118.38
T000544,2025-01-04,2025-01-05,PARTY008,PARTY002,STOCK_A,250,9.57
T000545,2025-01-06,2025-01-07,PARTY004,PARTY001,STOCK_A,1000,9.9
T000546,2025-01-06,2025-01-07,PARTY009,PARTY007,STOCK_D,500,79.22
T000547,2025-01-10,2025-01-11,PARTY009,PARTY003,STOCK_C,10,53.95
T000548,2025-01-10,2025-01-11,PARTY004,PARTY003,STOCK_E,50,118.69
T000549,2025-01-03,2025-01-04,PARTY005,PARTY008,STOCK_B,10,24.36
T000550,2025-01-08,2025-01-09,PARTY002,PARTY009,STOCK_E,250,114.66
T000551,2025-01-04,2025-01-05,PARTY002,PARTY001,STOCK_B,500,23.78
T000552,2025-01-09,2025-01-10,PARTY006,PARTY010,STOCK_E,1000,123.87
T000553,2025-01-06,2025-01-07,PARTY003,PARTY007,STOCK_B,500,25.7
T000554,2025-01-06,2025-01-07,PARTY002,PARTY001,STOCK_C,1000,54.61
T000555,2025-01-10,2025-01-11,PARTY002,PARTY006,STOCK_E,500,114.92
T000556,2025-01-09,2025-01-10,PARTY009,PARTY006,STOCK_A,100,10.36
T000557,2025-01-04,2025-01-05,PARTY006,PARTY003,STOCK_C,1000,52.82
T000558,2025-01-11,2025-01-12,PARTY002,PARTY005,STOCK_E,10,114.53
T000559,2025-01-02,2025-01-03,PARTY004,PARTY001,STOCK_D,50,79.06
T000560,2025-01-04,2025-01-05,PARTY003,PARTY001,STOCK_E,1000,124.97
T000561,2025-01-08,2025-01-09,PARTY004,PARTY007,STOCK_B,100,26.04
T000562,2025-01-07,2025-01-08,PARTY005,PARTY002,STOCK_E,50,115.43
T000563,2025-01-02,2025-01-03,PARTY003,PARTY005,STOCK_E,10,125.45
T000564,2025-01-03,2025-01-04,PARTY008,PARTY005,STOCK_C,50,52.73
T000565,2025-01-09,2025-01-10,PARTY001,PARTY007,STOCK_B,50,25.16
T000566,2025-01-06,2025-01-07,PARTY010,PARTY004,STOCK_D,50,80.73
T000567,2025-01-09,2025-01-10,PARTY004,PARTY010,STOCK_B,25,23.77
T000568,2025-01-08,2025-01-09,PARTY001,PARTY005,STOCK_E,50,121.63
T000569,2025-01-02,2025-01-03,PARTY006,PARTY001,STOCK_D,1000,81.9
T000570,2025-01-06,2025-01-07,PARTY002,PARTY005,STOCK_E,25,119.04
T000571,2025-01-02,2025-01-03,PARTY003,PARTY006,STOCK_A,10,10.42
T000572,2025-01-10,2025-01-11,PARTY007,PARTY006,STOCK_D,500,76.68
T000573,2025-01-03,2025-01-04,PARTY009,PARTY003,STOCK_D,10,80.74
T000574,2025-01-02,2025-01-03,PARTY007,PARTY003,STOCK_B,50,24.4
T000575,2025-01-07,2025-01-08,PARTY007,PARTY006,STOCK_C,100,53.75
T000576,2025-01-03,2025-01-04,PARTY004,PARTY003,STOCK_E,10,115.86
T000577,2025-01-04,2025-01-05,PARTY008,PARTY009,STOCK_C,100,52.91
T000578,2025-01-07,2025-01-08,PARTY004,PARTY009,STOCK_C,100,53.71
T000579,2025-01-03,2025-01-04,PARTY002,PARTY004,STOCK_C,1000,56.13
T000580,2025-01-11,2025-01-12,PARTY001,PARTY005,STOCK_C,25,52.75
T000581,2025-01-05,2025-01-06,PARTY006,PARTY008,STOCK_E,10,122.13
T000582,2025-01-06,2025-01-07,PARTY003,PARTY001,STOCK_D,1000,79.62
T000583,2025-01-10,2025-01-11,PARTY004,PARTY002,STOCK_D,10,82.43
T000584,2025-01-04,2025-01-05,PARTY002,PARTY001,STOCK_A,1000,10.28
T000585,2025-01-05,2025-01-06,PARTY003,PARTY005,STOCK_D,50,81.49
T000586,2025-01-03,2025-01-04,PARTY010,PARTY005,STOCK_A,10,10.5
T000587,2025-01-05,2025-01-06,PARTY008,PARTY003,STOCK_A,1000,10.33
T000588,2025-01-07,2025-01-08,PARTY002,PARTY001,STOCK_D,10,77.34
T000589,2025-01-11,2025-01-12,PARTY007,PARTY008,STOCK_D,10,79.06
T000590,2025-01-08,2025-01-09,PARTY003,PARTY007,STOCK_B,25,24.44
T000591,2025-01-09,2025-01-10,PARTY003,PARTY001,STOCK_E,250,121.4
T000592,2025-01-06,2025-01-07,PARTY008,PARTY007,STOCK_E,100,114.73
T000593,2025-01-06,2025-01-07,PARTY007,PARTY003,STOCK_D,25,81.14
T000594,2025-01-10,2025-01-11,PARTY004,PARTY010,STOCK_A,100,10.28
T000595,2025-01-07,2025-01-08,PARTY008,PARTY010,STOCK_D,50,83.3
T000596,2025-01-10,2025-01-11,PARTY006,PARTY008,STOCK_C,25,52.39
T000597,2025-01-11,2025-01-12,PARTY004,PARTY001,STOCK_C,10,56.7
T000598,2025-01-09,2025-01-10,PARTY009,PARTY006,STOCK_E,25,125.69
T000599,2025-01-03,2025-01-04,PARTY004,PARTY005,STOCK_C,250,56.74
T000600,2025-01-02,2025-01-03,PARTY004,PARTY008,STOCK_C,1000,57.7
T000601,2025-01-04,2025-01-05,PARTY003,PARTY005,STOCK_E,50,123.67
T000602,2025-01-07,2025-01-08,PARTY010,PARTY001,STOCK_C,250,55.35
T000603,2025-01-11,2025-01-12,PARTY004,PARTY009,STOCK_E,50,116.11
T000604,2025-01-02,2025-01-03,PARTY002,PARTY001,STOCK_B,250,24.3
T000605,2025-01-10,2025-01-11,PARTY008,PARTY001,STOCK_C,250,53.36
T000606,2025-01-04,2025-01-05,PARTY006,PARTY003,STOCK_C,10,52.37
T000607,2025-01-11,2025-01-12,PARTY003,PARTY002,STOCK_E,1000,118.38
T000608,2025-01-03,2025-01-04,PARTY006,PARTY008,STOCK_E,10,118.04
T000609,2025-01-07,2025-01-08,PARTY003,PARTY004,STOCK_D,1000,81.11
T000610,2025-01-09,2025-01-10,PARTY006,PARTY003,STOCK_E,500,124.68
T000611,2025-01-11,2025-01-12,PARTY006,PARTY004,STOCK_E,1000,116.1
T000612,2025-01-06,2025-01-07,PARTY005,PARTY003,STOCK_B,500,23.75
T000613,2025-01-11,2025-01-12,PARTY007,PARTY001,STOCK_B,250,24.55
T000614,2025-01-11,2025-01-12,PARTY004,PARTY002,STOCK_D,25,78.65
T000615,2025-01-03,2025-01-04,PARTY004,PARTY007,STOCK_C,25,55.75
T000616,2025-01-03,2025-01-04,PARTY006,PARTY009,STOCK_A,50,9.71
T000617,2025-01-03,2025-01-04,PARTY006,PARTY005,STOCK_A,500,9.5
T000618,2025-01-08,2025-01-09,PARTY008,PARTY007,STOCK_B,100,24.98
T000619,2025-01-08,2025-01-09,PARTY006,PARTY010,STOCK_D,10,82.63
T000620,2025-01-11,2025-01-12,PARTY004,PARTY003,STOCK_D,10,82.39
T000621,2025-01-02,2025-01-03,PARTY005,PARTY001,STOCK_C,50,57.48
T000622,2025-01-03,2025-01-04,PARTY006,PARTY003,STOCK_D,25,81.86
T000623,2025-01-10,2025-01-11,PARTY002,PARTY007,STOCK_E,250,124.72
T000624,2025-01-02,2025-01-03,PARTY007,PARTY003,STOCK_E,100,115.89
T000625,2025-01-03,2025-01-04,PARTY006,PARTY004,STOCK_B,100,25.49
T000626,2025-01-10,2025-01-11,PARTY005,PARTY006,STOCK_C,25,52.78
T000627,2025-01-08,2025-01-09,PARTY010,PARTY009,STOCK_D,25,76.44
T000628,2025-01-02,2025-01-03,PARTY007,PARTY002,STOCK_C,1000,55.89
T000629,2025-01-11,2025-01-12,PARTY008,PARTY004,STOCK_A,10,9.71
T000630,2025-01-06,2025-01-07,PARTY002,PARTY009,STOCK_A,50,10.28
T000631,2025-01-09,2025-01-10,PARTY008,PARTY005,STOCK_A,500,10.04
T000632,2025-01-04,2025-01-05,PARTY006,PARTY008,STOCK_C,25,54.7
T000633,2025-01-06,2025-01-07,PARTY008,PARTY009,STOCK_C,25,56.85
T000634,2025-01-11,2025-01-12,PARTY001,PARTY004,STOCK_A,10,10.17
T000635,2025-01-10,2025-01-11,PARTY007,PARTY004,STOCK_E,10,124.09
T000636,2025-01-10,2025-01-11,PARTY007,PARTY010,STOCK_D,250,83.05
T000637,2025-01-09,2025-01-10,PARTY005,PARTY002,STOCK_D,1000,81.71
T000638,2025-01-10,2025-01-11,PARTY010,PARTY009,STOCK_E,500,125.79
T000639,2025-01-04,2025-01-05,PARTY002,PARTY009,STOCK_B,25,26.18
T000640,2025-01-05,2025-01-06,PARTY003,PARTY001,STOCK_D,10,83.91
T000641,2025-01-08,2025-01-09,PARTY004,PARTY003,STOCK_E,50,117.84
T000642,2025-01-03,2025-01-04,PARTY002,PARTY008,STOCK_E,100,120.62
T000643,2025-01-06,2025-01-07,PARTY009,PARTY008,STOCK_A,1000,10.2
T000644,2025-01-11,2025-01-12,PARTY009,PARTY007,STOCK_A,100,9.65
T000645,2025-01-11,2025-01-12,PARTY010,PARTY002,STOCK_A,250,10.28
